phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6802982,https://bancopacificologin.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6802982,2020-10-10T02:03:21+00:00,yes,2020-11-08T12:32:08+00:00,yes,Other
6802969,https://halifax.accessmypayee.uk/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6802969,2020-10-10T02:02:39+00:00,yes,2020-10-10T02:36:38+00:00,yes,Other
6802913,http://www.amazon-co-jp-ugds.top/,http://www.phishtank.com/phish_detail.php?phish_id=6802913,2020-10-10T01:16:02+00:00,yes,2020-10-20T11:16:31+00:00,yes,Amazon.com
6802890,http://zaytouzo.buyonlined.su,http://www.phishtank.com/phish_detail.php?phish_id=6802890,2020-10-10T00:18:14+00:00,yes,2020-10-10T00:24:25+00:00,yes,Other
6802858,http://yxirlwizz.tastypriceo.su,http://www.phishtank.com/phish_detail.php?phish_id=6802858,2020-10-09T23:07:45+00:00,yes,2020-10-09T23:12:54+00:00,yes,Other
6802856,https://firstpag.com.br/admin/fax/,http://www.phishtank.com/phish_detail.php?phish_id=6802856,2020-10-09T23:04:30+00:00,yes,2020-10-09T23:10:42+00:00,yes,Microsoft
6802851,"https://secure.runescape.com-en.ru/m=weblogin/loginform993,729,333,78632145,2167",http://www.phishtank.com/phish_detail.php?phish_id=6802851,2020-10-09T22:52:46+00:00,yes,2020-10-09T22:55:16+00:00,yes,Other
6802820,https://mysp.ac/M2lq,http://www.phishtank.com/phish_detail.php?phish_id=6802820,2020-10-09T21:41:59+00:00,yes,2020-10-09T21:46:52+00:00,yes,Other
6802816,https://jameshallybone.co.uk/cHVfYWxleGEvP2Y9cHViZyZzdGFydD0wJmk9MVk2bTN3MWw0TTVR,http://www.phishtank.com/phish_detail.php?phish_id=6802816,2020-10-09T21:33:45+00:00,yes,2020-10-11T19:15:27+00:00,yes,Facebook
6802810,"https://secure.runescape.com-as.ru/m=weblogin/loginform439,155,977,57116394,2167",http://www.phishtank.com/phish_detail.php?phish_id=6802810,2020-10-09T21:27:17+00:00,yes,2020-10-09T21:32:54+00:00,yes,Other
6802739,https://bancopacificologin.web.app,http://www.phishtank.com/phish_detail.php?phish_id=6802739,2020-10-09T19:18:16+00:00,yes,2020-10-10T20:31:36+00:00,yes,Other
6802705,http://zonasegurallbcp.vsp-pe.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802705,2020-10-09T18:45:33+00:00,yes,2020-10-09T18:46:41+00:00,yes,Other
6802686,http://nutraveris-pharma.com/tmp/,http://www.phishtank.com/phish_detail.php?phish_id=6802686,2020-10-09T18:21:26+00:00,yes,2020-10-09T18:32:37+00:00,yes,Other
6802684,http://nutraveris-pharma.com/tmp,http://www.phishtank.com/phish_detail.php?phish_id=6802684,2020-10-09T18:21:21+00:00,yes,2020-10-09T18:31:52+00:00,yes,Other
6802682,https://nutraveris-pharma.com/tmp/,http://www.phishtank.com/phish_detail.php?phish_id=6802682,2020-10-09T18:21:06+00:00,yes,2020-10-09T18:31:53+00:00,yes,Other
6802653,"https://secure.runescape.com-en.ru/m=weblogin/loginform729,362,579,68757467,2167",http://www.phishtank.com/phish_detail.php?phish_id=6802653,2020-10-09T17:31:03+00:00,yes,2020-10-09T18:17:51+00:00,yes,Other
6802626,https://ahmeddawod.com/backup/mail/DELIVERY/DHL/iparceldhl/,http://www.phishtank.com/phish_detail.php?phish_id=6802626,2020-10-09T16:36:32+00:00,yes,2020-10-10T22:37:28+00:00,yes,DHL
6802625,https://ahmeddawod.com/backup/mail/ODYDHL1/iparceldhl/,http://www.phishtank.com/phish_detail.php?phish_id=6802625,2020-10-09T16:35:57+00:00,yes,2020-10-10T22:37:28+00:00,yes,DHL
6802624,https://ahmeddawod.com/backup/mail/dhldelivery/iparceldhl/,http://www.phishtank.com/phish_detail.php?phish_id=6802624,2020-10-09T16:35:18+00:00,yes,2020-10-10T22:37:28+00:00,yes,DHL
6802611,"https://secure.runescape.com-en.ru/m=weblogin/loginform112,398,696,43735452,2167",http://www.phishtank.com/phish_detail.php?phish_id=6802611,2020-10-09T16:10:51+00:00,yes,2020-10-09T18:00:06+00:00,yes,Other
6802609,https://firebasestorage.googleapis.com/v0/b/wdrhghxlcnwtjkjltmrtztqlh.appspot.com/o/celibacy - Copy (7).HTML?alt=media&amp;token=30c670b1-9299-45c6-a16b-5bd1037c4499#@yorku.ca,http://www.phishtank.com/phish_detail.php?phish_id=6802609,2020-10-09T16:08:19+00:00,yes,2020-10-11T05:57:51+00:00,yes,Other
6802601,https://canonijnetworktool.cc/errorpdf/li/,http://www.phishtank.com/phish_detail.php?phish_id=6802601,2020-10-09T16:00:22+00:00,yes,2020-10-09T17:54:56+00:00,yes,Other
6802589,http://zonasegurallbcp.vmp-pe.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802589,2020-10-09T15:52:33+00:00,yes,2020-10-09T15:52:57+00:00,yes,Other
6802587,https://uzbekart.com/wp-file/1&1/source/?email=abuse@ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=6802587,2020-10-09T15:49:09+00:00,yes,2020-10-09T17:50:30+00:00,yes,Other
6802585,http://zonasegurabcp.vkp-pe.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802585,2020-10-09T15:47:52+00:00,yes,2020-10-09T15:48:28+00:00,yes,Other
6802569,https://uniworcac-my.sharepoint.com/:o:/g/personal/l_curtis_worc_ac_uk/EkZTuYBesqFFjA5nS3Qr6fcBgOmsijAMZHQsVGQlZVyvcA?e=oG48xY,http://www.phishtank.com/phish_detail.php?phish_id=6802569,2020-10-09T15:21:50+00:00,yes,2020-10-09T17:40:04+00:00,yes,Other
6802522,https://proyectospalma.com/ws3/?id=WP8DBQMFZ5NHKBD3F3WTC4NTTBCNGXRW24FHNWKBD3F3WTC4NTTBCNGXRW24FHNW874TE7JYAMRUUN9MFQU5BMUJDY,http://www.phishtank.com/phish_detail.php?phish_id=6802522,2020-10-09T14:15:34+00:00,yes,2020-10-09T17:16:59+00:00,yes,"eBay, Inc."
6802469,https://my3-securelogin.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802469,2020-10-09T14:04:01+00:00,yes,2020-10-09T16:42:41+00:00,yes,Other
6802464,https://ahmeddawod.com/backup/mail/office/microsft/online/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&amp;fid.13InboxLight.aspxn.1774256418&amp;fid.125289964252813InboxLight99642_Product-userid&amp;userid=,http://www.phishtank.com/phish_detail.php?phish_id=6802464,2020-10-09T14:03:47+00:00,yes,2020-10-09T16:38:11+00:00,yes,Other
6802453,https://valeosalesrep.com/OneDrive/Validation/index1.php,http://www.phishtank.com/phish_detail.php?phish_id=6802453,2020-10-09T14:03:05+00:00,yes,2020-10-09T16:30:40+00:00,yes,Other
6802450,https://canonijnetworktool.cc/errorpdf/li,http://www.phishtank.com/phish_detail.php?phish_id=6802450,2020-10-09T14:02:56+00:00,yes,2020-10-09T16:29:09+00:00,yes,Other
6802430,http://wootraining.certificacion.cl/thecrowngroup/tcwoodinc/u.php?l=dhl-dtracking_=_jehfuq_vjoxk0qwhtogydw=_jehfuq_vjoxk0qwhtogydw=_jehfuq_vjoxk0qwhto=,http://www.phishtank.com/phish_detail.php?phish_id=6802430,2020-10-09T14:01:24+00:00,yes,2020-10-09T16:11:46+00:00,yes,Other
6802428,http://02billingerror.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802428,2020-10-09T14:01:20+00:00,yes,2020-10-09T16:10:15+00:00,yes,Other
6802426,http://my02billing.dev/,http://www.phishtank.com/phish_detail.php?phish_id=6802426,2020-10-09T14:01:11+00:00,yes,2020-10-09T16:08:45+00:00,yes,Other
6802425,http://steamproxy.net/,http://www.phishtank.com/phish_detail.php?phish_id=6802425,2020-10-09T14:01:05+00:00,yes,2020-10-09T16:08:00+00:00,yes,Other
6802423,http://www.grupwhatsapphotdewasa18plusplus.4dq.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802423,2020-10-09T14:00:56+00:00,yes,2020-10-09T16:06:29+00:00,yes,Other
6802396,https://ynpfp.csb.app/,http://www.phishtank.com/phish_detail.php?phish_id=6802396,2020-10-09T13:37:20+00:00,yes,2020-10-09T15:48:29+00:00,yes,Other
6802320,https://my3-help-uk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802320,2020-10-09T12:05:06+00:00,yes,2020-10-09T14:53:22+00:00,yes,Three
6802319,http://my3-help-uk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802319,2020-10-09T12:05:05+00:00,yes,2020-10-09T14:53:22+00:00,yes,Three
6802302,http://zonasegurabcplbeta.vkp-pe.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802302,2020-10-09T11:54:30+00:00,yes,2020-10-09T11:55:12+00:00,yes,Other
6802300,https://ronigelo.blogspot.com/2020/10/roni-gelo.html,http://www.phishtank.com/phish_detail.php?phish_id=6802300,2020-10-09T11:52:31+00:00,yes,2020-10-09T14:40:52+00:00,yes,Other
6802170,https://nice.constantcontactsites.com/,http://www.phishtank.com/phish_detail.php?phish_id=6802170,2020-10-09T09:52:33+00:00,yes,2020-10-09T09:59:52+00:00,yes,Other
6801990,https://firebasestorage.googleapis.com/v0/b/cguyy-d345f.appspot.com/o/xww.html?alt=media&amp;token=bfd65f7a-cd9f-4bb0-aa13-d5a8fa6096b2#a@b.com,http://www.phishtank.com/phish_detail.php?phish_id=6801990,2020-10-09T06:08:08+00:00,yes,2020-11-06T05:59:51+00:00,yes,Other
6801940,http://sdayhaneql.tastypriceo.su,http://www.phishtank.com/phish_detail.php?phish_id=6801940,2020-10-09T03:08:32+00:00,yes,2020-10-09T03:45:09+00:00,yes,Other
6801913,http://app-onlinemobileappsecurehalifacxappsecure.mrtraveller.ir/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6801913,2020-10-09T02:10:22+00:00,yes,2020-10-09T03:33:18+00:00,yes,Other
6801912,http://app-onlinemobileappsecurehalifacxappsecure.mrtraveller.ir/,http://www.phishtank.com/phish_detail.php?phish_id=6801912,2020-10-09T02:10:20+00:00,yes,2020-10-09T03:33:18+00:00,yes,Other
6801904,http://amazon.secureserviceuk.com/,http://www.phishtank.com/phish_detail.php?phish_id=6801904,2020-10-09T02:09:57+00:00,yes,2020-10-09T03:30:18+00:00,yes,Other
6801889,http://www.vectorworks.net.vhost.zerolag.com/wp-content/themes/vector/images/billing/amazon/moises/amazon,http://www.phishtank.com/phish_detail.php?phish_id=6801889,2020-10-09T02:09:09+00:00,yes,2020-10-09T03:24:09+00:00,yes,Other
6801890,http://www.vectorworks.net.vhost.zerolag.com/wp-content/themes/vector/images/billing/amazon/moises/amazon/,http://www.phishtank.com/phish_detail.php?phish_id=6801890,2020-10-09T02:09:09+00:00,yes,2020-10-09T03:24:09+00:00,yes,Other
6801880,https://scrubers.net/brewery/,http://www.phishtank.com/phish_detail.php?phish_id=6801880,2020-10-09T02:08:38+00:00,yes,2020-10-09T03:16:42+00:00,yes,Other
6801859,https://scrubers.net/brewery,http://www.phishtank.com/phish_detail.php?phish_id=6801859,2020-10-09T02:06:53+00:00,yes,2020-10-09T03:04:46+00:00,yes,Other
6801635,https://linktr.ee/updateinformation?trackid=00488899,http://www.phishtank.com/phish_detail.php?phish_id=6801635,2020-10-08T22:49:58+00:00,yes,2020-10-10T20:29:57+00:00,yes,Other
6801446,"https://osrsgames.com/m=weblogin/loginform224,328,657,92672212,2599",http://www.phishtank.com/phish_detail.php?phish_id=6801446,2020-10-08T19:48:33+00:00,yes,2020-10-08T20:00:15+00:00,yes,Other
6801353,http://www.usbank-link-mupyndtfft---com.illmickelsonbeats.com/getStep.php,http://www.phishtank.com/phish_detail.php?phish_id=6801353,2020-10-08T18:19:25+00:00,yes,2020-10-08T18:20:52+00:00,yes,Other
6801305,https://firebasestorage.googleapis.com/v0/b/hdy-manjay.appspot.com/o/hubasy-tce%2Fbttn-hash.html?alt=media&amp;token=60dde624-59b0-41f8-bffb-34c76ea56e1b#rblanoue@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6801305,2020-10-08T17:12:47+00:00,yes,2020-11-06T05:59:45+00:00,yes,Other
6801270,https://auto-suchen-mobile.de/fahrzeuge.details/dealer-admin/305776303/,http://www.phishtank.com/phish_detail.php?phish_id=6801270,2020-10-08T16:50:34+00:00,yes,2020-11-06T07:23:39+00:00,yes,"eBay, Inc."
6801269,https://auto-suchen-mobile.de/fahrzeuge.details/dealer-admin/305776303,http://www.phishtank.com/phish_detail.php?phish_id=6801269,2020-10-08T16:50:33+00:00,yes,2020-11-06T07:23:35+00:00,yes,"eBay, Inc."
6801254,https://fenix-centr.ru/wp-admin/mobile-kunde-login/23823920091991822/mobile-anzeigen/298928892982/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6801254,2020-10-08T16:44:35+00:00,yes,2020-10-08T17:19:23+00:00,yes,"eBay, Inc."
6801169,https://equipe-admin-gov-br.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=6801169,2020-10-08T15:45:05+00:00,yes,2020-10-08T16:31:04+00:00,yes,Other
6801092,http://qbh.ho7f.cn/pub/css/css_N62s3jZPvxyvhHYcrpckPXcpSMd1.css,http://www.phishtank.com/phish_detail.php?phish_id=6801092,2020-10-08T14:51:59+00:00,yes,2020-10-20T15:03:29+00:00,yes,Internal Revenue Service
6801007,https://fr-fr.xn--acebook-mjb.com/,http://www.phishtank.com/phish_detail.php?phish_id=6801007,2020-10-08T14:04:22+00:00,yes,2020-10-08T14:51:23+00:00,yes,Other
6800997,http://peds-ortho.com/altastatement/fire-3,http://www.phishtank.com/phish_detail.php?phish_id=6800997,2020-10-08T14:03:45+00:00,yes,2020-10-08T14:44:03+00:00,yes,Other
6800904,https://firebasestorage.googleapis.com/v0/b/my-first-project-c5602.appspot.com/o/sharepoint%2Fredirect.html?alt=media&amp;token=04abc871-67fd-4919-9f10-2d29240aa4c1&amp;email=,http://www.phishtank.com/phish_detail.php?phish_id=6800904,2020-10-08T13:34:21+00:00,yes,2020-11-06T06:01:00+00:00,yes,Other
6800862,https://ww2.yuriybobak.com/,http://www.phishtank.com/phish_detail.php?phish_id=6800862,2020-10-08T12:39:17+00:00,yes,2020-10-08T12:44:41+00:00,yes,Other
6800684,https://lexusbiscuits.com,http://www.phishtank.com/phish_detail.php?phish_id=6800684,2020-10-08T08:58:49+00:00,yes,2020-10-28T20:33:18+00:00,yes,Other
6800676,https://bservie.surveysparrow.com/s/bt/tt-976ed28945,http://www.phishtank.com/phish_detail.php?phish_id=6800676,2020-10-08T08:46:39+00:00,yes,2020-10-08T08:49:13+00:00,yes,Other
6800670,https://firebasestorage.googleapis.com/v0/b/ceoagogo-76923.appspot.com/o/owa20934856%2Findex.html?alt=media&token=7a9d6756-93f2-499f-9f94-a9aaa3c5dd51#service.itz@zhdk.ch,http://www.phishtank.com/phish_detail.php?phish_id=6800670,2020-10-08T08:34:04+00:00,yes,2020-11-01T10:03:48+00:00,yes,Other
6800635,https://uen.surveysparrow.com/s/sej/tt-ecaf6b?,http://www.phishtank.com/phish_detail.php?phish_id=6800635,2020-10-08T07:06:19+00:00,yes,2020-10-11T09:11:02+00:00,yes,British Telecom
6800576,http://ph.zanqap.com,http://www.phishtank.com/phish_detail.php?phish_id=6800576,2020-10-08T04:34:38+00:00,yes,2020-10-08T06:31:15+00:00,yes,Other
6800514,http://www.jobenyconcernsltd.com/DocuSign,http://www.phishtank.com/phish_detail.php?phish_id=6800514,2020-10-08T03:01:04+00:00,yes,2020-10-21T06:08:48+00:00,yes,Other
6800494,https://salary-bonus.web.app,http://www.phishtank.com/phish_detail.php?phish_id=6800494,2020-10-08T02:36:31+00:00,yes,2020-10-10T20:34:02+00:00,yes,Other
6800489,https://agighana.org/db/login,http://www.phishtank.com/phish_detail.php?phish_id=6800489,2020-10-08T02:26:12+00:00,yes,2020-10-08T03:14:55+00:00,yes,Other
6800480,https://urlz.fr/dYa0,http://www.phishtank.com/phish_detail.php?phish_id=6800480,2020-10-08T02:05:30+00:00,yes,2020-10-08T03:08:24+00:00,yes,Other
6800474,https://vlnci-energies.com/common/oauth2/authorize?rid=85f657c312cb47d3989234c8f8f6c429,http://www.phishtank.com/phish_detail.php?phish_id=6800474,2020-10-08T02:05:06+00:00,yes,2020-10-08T03:01:48+00:00,yes,Other
6800468,http://www.jobenyconcernsltd.com/DocuSign/,http://www.phishtank.com/phish_detail.php?phish_id=6800468,2020-10-08T02:04:46+00:00,yes,2020-10-31T07:45:13+00:00,yes,Other
6800461,https://vinci-energies.info/common/oauth2/authorize?rid=c4798c20d47a49379e7636ad6d7834a8,http://www.phishtank.com/phish_detail.php?phish_id=6800461,2020-10-08T02:04:17+00:00,yes,2020-10-08T02:51:37+00:00,yes,Other
6800453,https://www.nortiainteriors.com.au/wp-content/plugins/fresco-master/js/d3cf04d2c1b550cb54be7dd8335c7025/way.php,http://www.phishtank.com/phish_detail.php?phish_id=6800453,2020-10-08T02:03:52+00:00,yes,2020-10-08T02:44:19+00:00,yes,Other
6800426,https://inspirationmedical.in/wp-admin/network/payment/outlook.com/common/?client_id=00000002-0000-0ff1-ce00-000000000000&amp;response_mode=form_post&amp;response_type=code%20id_token&amp;scope=openid&amp;msafed=0&amp;client-request-id=f6f90abe-f003-4840-8433-638d72efae5f&amp;protectedtoken=true&amp;domain_hint=&amp;nonce=637224124682299008.a200ff88-f2c2-4caf-a148-1ba4ad8a317d,http://www.phishtank.com/phish_detail.php?phish_id=6800426,2020-10-08T02:02:14+00:00,yes,2020-10-08T02:27:33+00:00,yes,Other
6800360,http://drbawasakartechnology.com/blog/wp-content/themes/skand/contactsadd_ajx/affiliate_help9/scripts.php?dead=1c05ty96zrwcmkm&amp;finally=behind&amp;stood=drive,http://www.phishtank.com/phish_detail.php?phish_id=6800360,2020-10-08T00:23:54+00:00,yes,2020-10-08T00:29:45+00:00,yes,Other
6800078,https://mail-109887.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=6800078,2020-10-07T18:59:06+00:00,yes,2020-10-08T15:59:33+00:00,yes,Other
6800074,https://mail-102348.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=6800074,2020-10-07T18:55:56+00:00,yes,2020-10-10T20:50:34+00:00,yes,Other
6800033,http://104.194.247.158/ap/signin?key=a@b.c,http://www.phishtank.com/phish_detail.php?phish_id=6800033,2020-10-07T18:24:32+00:00,yes,2020-10-07T18:30:07+00:00,yes,Other
6799913,https://shivgrocerymart.com/admin/mailbox/rectify/sys-admin-9-0-4-7/repair-00-4/1159.php?email=acluck@prepaidlegal.com,http://www.phishtank.com/phish_detail.php?phish_id=6799913,2020-10-07T16:32:06+00:00,yes,2020-10-07T16:54:20+00:00,yes,Other
6799770,https://baahiye.so/offic,http://www.phishtank.com/phish_detail.php?phish_id=6799770,2020-10-07T15:00:36+00:00,yes,2020-10-07T16:02:15+00:00,yes,Other
6799758,http://yuqqw.com,http://www.phishtank.com/phish_detail.php?phish_id=6799758,2020-10-07T14:56:30+00:00,yes,2020-10-07T15:59:20+00:00,yes,Other
6799752,http://www.alinhador3d.com.br/Doc/PageUpdated/ampt.html?app=sfsdff@sdfsdfsdf.com&amp;subdomain=http://sdfsdfsdf.com,http://www.phishtank.com/phish_detail.php?phish_id=6799752,2020-10-07T14:54:52+00:00,yes,2020-10-07T15:56:27+00:00,yes,Other
6799747,https://cox0.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=6799747,2020-10-07T14:53:41+00:00,yes,2020-10-31T07:43:43+00:00,yes,Cox Communications
6799708,https://communication-mobile.site.bm/,http://www.phishtank.com/phish_detail.php?phish_id=6799708,2020-10-07T14:28:42+00:00,yes,2020-10-31T07:43:43+00:00,yes,Other
6799603,https://vinci-energie.info/common/oauth2/authorize?rid=08ab23687b2c46c3846647a62578c5bc,http://www.phishtank.com/phish_detail.php?phish_id=6799603,2020-10-07T14:01:45+00:00,yes,2020-10-07T14:27:17+00:00,yes,Other
6799589,https://wsxwaaaa.web.app/,http://www.phishtank.com/phish_detail.php?phish_id=6799589,2020-10-07T14:01:05+00:00,yes,2020-10-10T20:20:06+00:00,yes,Other
6799548,https://www.learnwithportals.com/,http://www.phishtank.com/phish_detail.php?phish_id=6799548,2020-10-07T13:44:31+00:00,yes,2020-10-07T13:52:50+00:00,yes,Steam
6799541,https://moitravmatolog.ru/RS/,http://www.phishtank.com/phish_detail.php?phish_id=6799541,2020-10-07T13:31:56+00:00,yes,2020-10-07T13:41:40+00:00,yes,Other
6799525,https://tattoosie.net/.tmb/,http://www.phishtank.com/phish_detail.php?phish_id=6799525,2020-10-07T13:20:43+00:00,yes,2020-10-21T04:24:46+00:00,yes,"eBay, Inc."
6799460,http://75yfg.unaux.com/46rhf.php?email=spoof@ebay.com,http://www.phishtank.com/phish_detail.php?phish_id=6799460,2020-10-07T12:05:14+00:00,yes,2020-10-07T12:11:25+00:00,yes,"eBay, Inc."
6799437,https://www.digitalservicepoints.com/netflix/netflix/?&s=0efe815067a9a15834422b96b4f79edef6033ff1,http://www.phishtank.com/phish_detail.php?phish_id=6799437,2020-10-07T11:28:28+00:00,yes,2020-10-07T11:39:08+00:00,yes,Other
6799408,https://secure-getinbank.com/login,http://www.phishtank.com/phish_detail.php?phish_id=6799408,2020-10-07T10:56:52+00:00,yes,2020-11-06T05:57:09+00:00,yes,Other
6799392,https://wsxwaaaa.web.app/#gio@katchmi.co.za,http://www.phishtank.com/phish_detail.php?phish_id=6799392,2020-10-07T10:34:15+00:00,yes,2020-10-10T20:19:46+00:00,yes,Other
6799376,https://wsxwaaaa.web.app,http://www.phishtank.com/phish_detail.php?phish_id=6799376,2020-10-07T10:19:23+00:00,yes,2020-10-10T20:19:58+00:00,yes,Other
6799320,https://www.digitalservicepoints.com/netflix/netflix/?&amp;s=3edce43d1d73da0eec4b1f51b8606b1a7ef9682c,http://www.phishtank.com/phish_detail.php?phish_id=6799320,2020-10-07T09:08:08+00:00,yes,2020-10-07T09:10:13+00:00,yes,Other
6799297,https://jsitor.com/p/bUYnP75XB?emailid=sales@doherty.hu,http://www.phishtank.com/phish_detail.php?phish_id=6799297,2020-10-07T08:40:55+00:00,yes,2020-11-06T05:57:06+00:00,yes,Other
6799284,http://watch-kredit.ru/YWAQXYnpmLDznplg31t3JRzoJkGhW2BtOBBlaoQC0U1eAdB4Tu/,http://www.phishtank.com/phish_detail.php?phish_id=6799284,2020-10-07T08:30:40+00:00,yes,2020-10-20T13:03:32+00:00,yes,Other
6799149,https://mail.support.paypal.colombianshaper.com/sfaksi/,http://www.phishtank.com/phish_detail.php?phish_id=6799149,2020-10-07T06:10:25+00:00,yes,2020-10-13T09:18:28+00:00,yes,PayPal
6799102,https://storage.cloud.google.com/noomooonplotoon-ogt0098709lot/mlindex.html#USER@DOMAIN.org,http://www.phishtank.com/phish_detail.php?phish_id=6799102,2020-10-07T04:53:23+00:00,yes,2020-10-13T09:18:16+00:00,yes,Other
6799103,https://accounts.google.com/ServiceLogin?service=cds&passive=1209600&continue=https://storage.cloud.google.com/noomooonplotoon-ogt0098709lot/mlindex.html&followup=https://storage.cloud.google.com/noomooonplotoon-ogt0098709lot/mlindex.html,http://www.phishtank.com/phish_detail.php?phish_id=6799103,2020-10-07T04:53:23+00:00,yes,2020-10-13T09:18:05+00:00,yes,Other
6799020,https://wibuwtgopxmktlztrxbb.top,http://www.phishtank.com/phish_detail.php?phish_id=6799020,2020-10-07T02:06:41+00:00,yes,2020-10-07T03:26:21+00:00,yes,Other
6798983,https://zonasegura1web-bancavirtual.com/Zona-Segura/BNWeb/Inicio,http://www.phishtank.com/phish_detail.php?phish_id=6798983,2020-10-07T02:05:00+00:00,yes,2020-10-07T03:02:19+00:00,yes,Other
6798933,https://apps.wwf.org.hk/websiteupdate/pandashop/,http://www.phishtank.com/phish_detail.php?phish_id=6798933,2020-10-07T02:02:22+00:00,yes,2020-10-07T02:28:13+00:00,yes,Other
6798748,https://s.id/szm8G,http://www.phishtank.com/phish_detail.php?phish_id=6798748,2020-10-06T22:33:00+00:00,yes,2020-10-07T00:21:09+00:00,yes,PayPal
6798745,https://docs.google.com/forms/d/e/1FAIpQLSfb6ivmVuyuJh2DPr8rXa5yWVIdtzXJHDOotG-mxa6cH4KDVg/viewform?usp=pp_url%3E*,http://www.phishtank.com/phish_detail.php?phish_id=6798745,2020-10-06T22:31:39+00:00,yes,2020-10-13T09:14:34+00:00,yes,Other
6798744,https://docs.google.com/forms/d/e/1FAIpQLSfb6ivmVuyuJh2DPr8rXa5yWVIdtzXJHDOotG-mxa6cH4KDVg/viewform?usp=pp_url,http://www.phishtank.com/phish_detail.php?phish_id=6798744,2020-10-06T22:31:09+00:00,yes,2020-10-13T09:14:31+00:00,yes,Other
6798736,https://paypalii.tk/paypal/app/signin,http://www.phishtank.com/phish_detail.php?phish_id=6798736,2020-10-06T22:26:59+00:00,yes,2020-10-07T00:17:41+00:00,yes,PayPal
6798728,http://www.lily9520.com/g/,http://www.phishtank.com/phish_detail.php?phish_id=6798728,2020-10-06T22:17:58+00:00,yes,2020-10-07T00:11:27+00:00,yes,PayPal
6798715,https://macron.ltd/cgi/paypal.com/,http://www.phishtank.com/phish_detail.php?phish_id=6798715,2020-10-06T22:05:57+00:00,yes,2020-10-07T00:07:59+00:00,yes,PayPal
6798706,https://verifikasiid761.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=6798706,2020-10-06T22:00:11+00:00,yes,2020-10-07T00:05:55+00:00,yes,Facebook
6798671,https://moi.gov.ly/wp-admin/rect.php,http://www.phishtank.com/phish_detail.php?phish_id=6798671,2020-10-06T21:38:01+00:00,yes,2020-10-06T23:49:58+00:00,yes,Wells Fargo
6798646,https://s.id/sEyZR,http://www.phishtank.com/phish_detail.php?phish_id=6798646,2020-10-06T21:11:59+00:00,yes,2020-10-06T23:38:51+00:00,yes,PayPal
6798628,https://www.eventosvallarta.com.mx/mobile-anzeigen/23823920091991822/mobile-kunde-login/index.php,http://www.phishtank.com/phish_detail.php?phish_id=6798628,2020-10-06T20:52:17+00:00,yes,2020-10-06T23:24:54+00:00,yes,"eBay, Inc."
6798513,https://secure-getinbank.com/dotpay,http://www.phishtank.com/phish_detail.php?phish_id=6798513,2020-10-06T19:09:52+00:00,yes,2020-10-06T22:22:11+00:00,yes,PKO Polish Bank
6798509,https://protect.theresortweddings.com/,http://www.phishtank.com/phish_detail.php?phish_id=6798509,2020-10-06T18:57:49+00:00,yes,2020-10-06T22:18:43+00:00,yes,Microsoft
6798505,https://y-yahhooaccount.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=6798505,2020-10-06T18:47:38+00:00,yes,2020-10-06T22:15:12+00:00,yes,Other
6798503,https://my3-portal.com,http://www.phishtank.com/phish_detail.php?phish_id=6798503,2020-10-06T18:47:34+00:00,yes,2020-10-06T22:12:24+00:00,yes,Other
6798483,https://firebasestorage.googleapis.com/v0/b/wdfegryu76545ytrddfg5rd.appspot.com/o/gb-r-5r-fr-4f%2F56-5-46-g5.html?alt=media&amp;token=a17a737c-60f5-46f8-b8ea-17ffe35b5e28#steve.williamson@legalshield.com,http://www.phishtank.com/phish_detail.php?phish_id=6798483,2020-10-06T18:30:24+00:00,yes,2020-10-08T07:17:52+00:00,yes,Other
6798466,https://livestudentccc-my.sharepoint.com/personal/wbolton2_student_ccc_edu/_layouts/15/guestaccess.aspx?guestaccesstoken=LfekTFqe6Og23O1/al093H/KVjvAnEJ1oFWCuKptL2c=&amp;docid=1_1fc52b842d3144daeac8e9b01edb25922&amp;wdFormId={8B811864-5830-431C-9A43-354343F71467},http://www.phishtank.com/phish_detail.php?phish_id=6798466,2020-10-06T18:00:23+00:00,yes,2020-10-06T21:55:37+00:00,yes,Other
